RDM Export File,,,,,,,,,,,,,,,,,,,
Project Name: Bubu,,,,,,,,,,,,,,,,,,,
Project Location: ,,,,,,,,,,,,,,,,,,,
Operator: tyler,,,,,,,,,,,,,,,,,,,
Project Comments: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference Side: Right,,,,,,,,,,,,,,,,,,,
Y-Offset from Reference (ft): 0,,,,,,,,,,,,,,,,,,,
File Name: Sample2,,,,,,,,,,,,,,,,,,,
Creation Date and Time: 2017-05-08.10:52:41,,,,,,,,,,,,,,,,,,,
File Comments: sb,,,,,,,,,,,,,,,,,,,
Moving Average Window Size (ft): 0.50,,,,,,,,,,,,,,,,,,,
Output Interval (ft): 0.50,,,,,,,,,,,,,,,,,,,
Distance (ft), Station, Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality
6163.5,61+63.50,-97.45602515,31.65103122,215.2,2.75,5.21,95.94,-97.45603235,31.65102683,215.2,0,5.5,95.2,-97.45603954,31.65102244,215.2,-2.75,5.21,95.26
6164,61+64.00,-97.45602394,31.65102953,215.3,2.75,5.13,95.93,-97.45603085,31.65102482,215.3,0,5.49,95.21,-97.45603776,31.6510201,215.3,-2.75,5.24,95.21
6164.5,61+64.50,-97.45602351,31.65102899,215.3,2.75,5.2,95.92,-97.45603041,31.65102426,215.3,0,5.51,95.12,-97.4560373,31.65101953,215.3,-2.75,5.24,95.24
6165,61+65.00,-97.45602244,31.65102706,215.2,2.75,5.23,95.95,-97.45602933,31.65102233,215.2,0,5.53,95.14,-97.45603623,31.6510176,215.2,-2.75,5.28,95.21
6166,61+66.00,-97.45602107,31.65102545,215.2,2.75,5.18,95.9,-97.45602798,31.65102074,215.2,0,5.63,95.14,-97.45603489,31.65101603,215.2,-2.75,5.33,95.22
6166.5,61+66.50,-97.45601981,31.65102432,215.2,2.75,5.16,95.91,-97.45602672,31.65101961,215.2,0,5.53,95.13,-97.45603363,31.6510149,215.2,-2.75,5.29,95.25
6167,61+67.00,-97.4560188,31.65102304,215.2,2.75,5.15,95.92,-97.45602569,31.65101831,215.2,0,5.53,95.25,-97.45603259,31.65101358,215.2,-2.75,5.37,95.26
6167.5,61+67.50,-97.45601785,31.65102179,215.2,2.75,5.16,95.93,-97.45602475,31.65101706,215.2,0,5.51,95.25,-97.45603164,31.65101234,215.2,-2.75,5.41,95.32
6168,61+68.00,-97.45601627,31.65102001,215.2,2.75,5.24,95.95,-97.45602317,31.65101528,215.2,0,5.47,95.18,-97.45603006,31.65101055,215.2,-2.75,5.37,95.34
6169,61+69.00,-97.45601464,31.6510186,215.2,2.75,5.12,95.97,-97.45602155,31.65101389,215.2,0,5.54,95.1,-97.45602846,31.65100917,215.2,-2.75,5.34,95.28
6169.5,61+69.50,-97.45601372,31.65101754,215.2,2.75,5.08,95.98,-97.45602065,31.65101285,215.2,0,5.47,95.13,-97.45602758,31.65100816,215.2,-2.75,5.37,95.27
6170,61+70.00,-97.45601225,31.65101603,215.2,2.75,5.12,96.01,-97.45601928,31.65101144,215.2,0,5.5,95.21,-97.4560263,31.65100686,215.2,-2.75,5.36,95.28
6170.5,61+70.50,-97.45601117,31.65101482,215.2,2.75,5.14,95.99,-97.4560182,31.65101023,215.2,0,5.5,95.27,-97.45602522,31.65100565,215.2,-2.75,5.35,95.28
6171,61+71.00,-97.4560106,31.65101459,215.14,2.75,5.13,95.97,-97.45601763,31.65101,215.14,0,5.47,95.23,-97.45602466,31.65100541,215.14,-2.75,5.41,95.32
6172,61+72.00,-97.45600923,31.65101346,215.1,2.75,5.2,95.78,-97.45601626,31.65100888,215.1,0,5.45,95.2,-97.45602329,31.65100429,215.1,-2.75,5.25,95.32
6172.5,61+72.50,-97.45600862,31.65101277,215.1,2.75,5.11,95.82,-97.45601564,31.65100818,215.1,0,5.48,95.18,-97.45602267,31.65100359,215.1,-2.75,5.27,95.27
6173,61+73.00,-97.45600693,31.65101087,215.2,2.75,5.21,95.79,-97.45601396,31.65100629,215.2,0,5.5,95.2,-97.45602099,31.65100171,215.2,-2.75,5.26,95.26
6173.5,61+73.50,-97.45600609,31.65101003,215.2,2.75,5.18,95.79,-97.45601314,31.65100547,215.2,0,5.51,95.2,-97.45602019,31.65100091,215.2,-2.75,5.26,95.24
6174,61+74.00,-97.45600455,31.65100835,215.2,2.75,5.14,95.8,-97.4560116,31.65100379,215.2,0,5.49,95.25,-97.45601865,31.65099923,215.2,-2.75,5.3,95.29
6175,61+75.00,-97.45600373,31.65100736,215.2,2.75,5.19,95.8,-97.45601078,31.6510028,215.2,0,5.48,95.33,-97.45601783,31.65099825,215.2,-2.75,5.36,95.28
6175.5,61+75.50,-97.4560025,31.65100525,215.2,2.75,5.16,95.82,-97.45600971,31.65100088,215.2,0,5.54,95.35,-97.45601692,31.6509965,215.2,-2.75,5.32,95.27
6176,61+76.00,-97.45600176,31.6510045,215.2,2.75,5.13,95.79,-97.456009,31.65100017,215.2,0,5.57,95.33,-97.45601624,31.65099583,215.2,-2.75,5.28,95.28
6176.5,61+76.50,-97.45600109,31.65100366,215.2,2.75,5.18,95.75,-97.45600833,31.65099933,215.2,0,5.52,95.31,-97.45601558,31.65099501,215.2,-2.75,5.25,95.26
6177,61+77.00,-97.45599933,31.65100154,215.2,2.75,5.23,95.74,-97.45600663,31.65099727,215.2,0,5.49,95.33,-97.45601392,31.650993,215.2,-2.75,5.36,95.23
6178,61+78.00,-97.45599861,31.65100062,215.21,2.75,5.22,95.79,-97.4560059,31.65099635,215.21,0,5.52,95.29,-97.4560132,31.65099208,215.21,-2.75,5.36,95.12
6178.5,61+78.50,-97.45599735,31.65099875,215.3,2.75,5.18,95.82,-97.45600467,31.6509945,215.3,0,5.47,95.29,-97.45601198,31.65099025,215.3,-2.75,5.35,95.2
6179,61+79.00,-97.45599655,31.65099788,215.1,2.75,5.22,95.84,-97.4560039,31.65099369,215.1,0,5.49,95.27,-97.45601126,31.6509895,215.1,-2.75,5.35,95.14
6179.5,61+79.50,-97.45599585,31.65099686,215.1,2.75,5.22,95.86,-97.45600323,31.6509927,215.1,0,5.55,95.26,-97.4560106,31.65098854,215.1,-2.75,5.31,95.11
6180,61+80.00,-97.45599432,31.65099507,215.1,2.75,5.25,95.72,-97.4560017,31.65099091,215.1,0,5.48,95.3,-97.45600907,31.65098675,215.1,-2.75,5.25,95.2
6181,61+81.00,-97.45599363,31.65099418,215.1,2.75,5.21,95.7,-97.45600105,31.65099007,215.1,0,5.47,95.39,-97.45600847,31.65098596,215.1,-2.75,5.34,95.18
6181.5,61+81.50,-97.45599256,31.65099275,215.1,2.75,5.22,95.71,-97.456,31.65098867,215.1,0,5.47,95.42,-97.45600744,31.65098458,215.1,-2.75,5.33,95.14
6182,61+82.00,-97.45599171,31.65099158,215.1,2.75,5.2,95.67,-97.45599915,31.65098749,215.1,0,5.53,95.43,-97.45600659,31.65098341,215.1,-2.75,5.32,95.15
6182.5,61+82.50,-97.45599031,31.65098975,215.08,2.75,5.16,95.6,-97.45599775,31.65098567,215.08,0,5.47,95.35,-97.45600519,31.65098159,215.08,-2.75,5.34,95.13
6183,61+83.00,-97.45599006,31.65098925,215.03,2.75,5.24,95.58,-97.4559975,31.65098517,215.03,0,5.5,95.31,-97.45600494,31.65098108,215.03,-2.75,5.29,95.13
6184,61+84.00,-97.45598899,31.65098763,215.1,2.75,5.31,95.61,-97.45599642,31.65098354,215.1,0,5.5,95.28,-97.45600386,31.65097946,215.1,-2.75,5.33,95.14
6184.5,61+84.50,-97.4559882,31.65098667,215.1,2.75,5.3,95.56,-97.45599564,31.6509826,215.1,0,5.52,95.22,-97.45600309,31.65097852,215.1,-2.75,5.35,95.13
6185,61+85.00,-97.45598675,31.65098486,215.1,2.75,5.26,95.63,-97.4559942,31.65098079,215.1,0,5.46,95.21,-97.45600164,31.65097671,215.1,-2.75,5.3,95.07
6185.5,61+85.50,-97.4559861,31.65098398,215.1,2.75,5.24,95.67,-97.45599355,31.6509799,215.1,0,5.46,95.21,-97.45600099,31.65097583,215.1,-2.75,5.28,95.12
6186,61+86.00,-97.45598481,31.65098226,215.08,2.75,5.18,95.64,-97.45599228,31.65097822,215.08,0,5.54,95.27,-97.45599975,31.65097419,215.08,-2.75,5.22,95.13
6187,61+87.00,-97.45598403,31.65098129,215.03,2.75,5.24,95.64,-97.4559915,31.65097725,215.03,0,5.51,95.25,-97.45599898,31.65097322,215.03,-2.75,5.23,95.15
6187.5,61+87.50,-97.4559828,31.65097969,215,2.75,5.23,95.64,-97.45599027,31.65097566,215,0,5.46,95.2,-97.45599775,31.65097163,215,-2.75,5.23,95.18
6188,61+88.00,-97.45598199,31.65097853,215,2.75,5.22,95.65,-97.45598947,31.6509745,215,0,5.52,95.18,-97.45599694,31.65097047,215,-2.75,5.25,95.19
6188.5,61+88.50,-97.45598055,31.65097649,215,2.75,5.29,95.59,-97.45598802,31.65097245,215,0,5.44,95.22,-97.4559955,31.65096841,215,-2.75,5.31,95.21
6189,61+89.00,-97.45597998,31.65097572,215,2.75,5.22,95.57,-97.45598745,31.65097169,215,0,5.53,95.2,-97.45599493,31.65096766,215,-2.75,5.3,95.09
6190,61+90.00,-97.45597854,31.65097376,215,2.75,5.27,95.56,-97.45598601,31.65096972,215,0,5.51,95.2,-97.45599348,31.65096569,215,-2.75,5.23,95.03
6190.5,61+90.50,-97.45597772,31.65097274,215,2.75,5.24,95.56,-97.45598517,31.65096867,215,0,5.49,95.21,-97.45599261,31.65096459,215,-2.75,5.18,95.01
6191,61+91.00,-97.45597652,31.65097077,215.1,2.75,5.33,95.59,-97.45598394,31.65096667,215.1,0,5.46,95.21,-97.45599137,31.65096256,215.1,-2.75,5.2,95.02
6191.5,61+91.50,-97.45597585,31.65096977,215.1,2.75,5.34,95.54,-97.45598327,31.65096566,215.1,0,5.5,95.18,-97.4559907,31.65096156,215.1,-2.75,5.28,94.99
6192,61+92.00,-97.45597516,31.65096887,215.1,2.75,5.28,95.53,-97.4559826,31.65096479,215.1,0,5.6,95.21,-97.45599004,31.65096071,215.1,-2.75,5.29,95
6193,61+93.00,-97.45597364,31.65096686,215.1,2.75,5.21,95.46,-97.45598106,31.65096276,215.1,0,5.51,95.27,-97.45598849,31.65095866,215.1,-2.75,5.27,95.04
6193.5,61+93.50,-97.45597291,31.65096577,215.1,2.75,5.26,95.5,-97.45598033,31.65096167,215.1,0,5.43,95.25,-97.45598776,31.65095757,215.1,-2.75,5.17,95.09
6194,61+94.00,-97.45597156,31.65096375,215.1,2.75,5.29,95.47,-97.455979,31.65095967,215.1,0,5.44,95.2,-97.45598644,31.65095558,215.1,-2.75,5.2,95.08
6194.5,61+94.50,-97.4559704,31.65096249,215.04,2.75,5.31,95.49,-97.45597783,31.6509584,215.04,0,5.46,95.23,-97.45598527,31.65095432,215.04,-2.75,5.32,95.09
6195,61+95.00,-97.45596949,31.65096147,215,2.75,5.25,95.5,-97.45597692,31.65095739,215,0,5.58,95.24,-97.45598436,31.6509533,215,-2.75,5.36,95
6196,61+96.00,-97.45596814,31.65095958,215,2.75,5.21,95.53,-97.45597558,31.6509555,215,0,5.6,95.24,-97.45598302,31.65095142,215,-2.75,5.34,95.02
6196.5,61+96.50,-97.45596716,31.6509583,215,2.75,5.3,95.48,-97.4559746,31.65095422,215,0,5.48,95.22,-97.45598204,31.65095014,215,-2.75,5.31,94.95
6197,61+97.00,-97.45596647,31.65095745,215,2.75,5.25,95.42,-97.45597391,31.65095336,215,0,5.51,95.24,-97.45598135,31.65094928,215,-2.75,5.28,94.93
6197.5,61+97.50,-97.45596492,31.65095551,215,2.75,5.25,95.42,-97.45597236,31.65095143,215,0,5.51,95.18,-97.4559798,31.65094735,215,-2.75,5.33,94.93
6198,61+98.00,-97.45596403,31.65095446,215,2.75,5.25,95.42,-97.45597147,31.65095038,215,0,5.54,95.22,-97.45597891,31.65094629,215,-2.75,5.44,94.96
6199,61+99.00,-97.45596341,31.65095356,215.01,2.75,5.29,95.4,-97.45597085,31.65094948,215.01,0,5.5,95.15,-97.45597829,31.6509454,215.01,-2.75,5.39,94.97
6199.5,61+99.50,-97.45596153,31.65095113,215.1,2.75,5.21,95.35,-97.45596897,31.65094704,215.1,0,5.6,95.18,-97.45597641,31.65094296,215.1,-2.75,5.44,95.01
6200,62+0.00,-97.45596082,31.65095013,215.1,2.75,5.18,95.31,-97.45596826,31.65094605,215.1,0,5.54,95.17,-97.4559757,31.65094197,215.1,-2.75,5.34,95.02
6200.5,62+0.50,-97.45596013,31.65094928,215.1,2.75,5.29,95.3,-97.45596756,31.65094518,215.1,0,5.55,95.14,-97.45597498,31.65094107,215.1,-2.75,5.41,95.06
6201,62+1.00,-97.45595874,31.65094727,215.1,2.75,5.3,95.3,-97.45596617,31.65094317,215.1,0,5.6,95.16,-97.45597359,31.65093907,215.1,-2.75,5.31,95.07
6202,62+2.00,-97.45595783,31.65094578,215.1,2.75,5.27,95.35,-97.45596527,31.6509417,215.1,0,5.63,95.2,-97.45597271,31.65093761,215.1,-2.75,5.43,95.13
6202.5,62+2.50,-97.45595631,31.65094375,215.08,2.75,5.25,95.33,-97.45596375,31.65093967,215.08,0,5.56,95.19,-97.45597119,31.65093559,215.08,-2.75,5.39,95.17
6203,62+3.00,-97.45595556,31.65094275,215.03,2.75,5.28,95.32,-97.455963,31.65093867,215.03,0,5.6,95.2,-97.45597044,31.65093459,215.03,-2.75,5.37,95.15
6203.5,62+3.50,-97.45595476,31.6509415,215,2.75,5.27,95.34,-97.45596222,31.65093744,215,0,5.61,95.23,-97.45596967,31.65093338,215,-2.75,5.31,95.18
6204,62+4.00,-97.45595338,31.65093939,215,2.75,5.37,95.32,-97.45596083,31.65093533,215,0,5.6,95.28,-97.45596829,31.65093127,215,-2.75,5.35,95.19
6205,62+5.00,-97.45595252,31.6509383,215,2.75,5.32,95.34,-97.45595998,31.65093424,215,0,5.54,95.26,-97.45596743,31.65093018,215,-2.75,5.34,95.21
6205.5,62+5.50,-97.45595186,31.65093744,215,2.75,5.35,95.34,-97.45595931,31.65093338,215,0,5.58,95.4,-97.45596677,31.65092932,215,-2.75,5.37,95.29
6206,62+6.00,-97.45595029,31.65093528,215,2.75,5.25,95.37,-97.45595774,31.65093121,215,0,5.62,95.4,-97.4559652,31.65092715,215,-2.75,5.29,95.3
6206.5,62+6.50,-97.45594946,31.65093422,215,2.75,5.23,95.43,-97.45595691,31.65093016,215,0,5.52,95.45,-97.45596437,31.6509261,215,-2.75,5.3,95.25
6207,62+7.00,-97.45594881,31.65093344,215,2.75,5.33,95.4,-97.45595626,31.65092938,215,0,5.54,95.52,-97.45596372,31.65092532,215,-2.75,5.35,95.31
6208,62+8.00,-97.45594668,31.65093109,215,2.75,5.31,95.39,-97.45595412,31.65092701,215,0,5.62,95.51,-97.45596155,31.65092292,215,-2.75,5.28,95.27
6208.5,62+8.50,-97.45594556,31.65092986,215,2.75,5.29,95.35,-97.45595297,31.65092574,215,0,5.58,95.52,-97.45596038,31.65092162,215,-2.75,5.33,95.26
6209,62+9.00,-97.45594419,31.65092745,215,2.75,5.34,95.35,-97.45595154,31.65092325,215,0,5.55,95.51,-97.45595889,31.65091906,215,-2.75,5.35,95.28
6209.5,62+9.50,-97.45594356,31.65092597,215,2.75,5.25,95.33,-97.45595083,31.65092167,215,0,5.59,95.54,-97.4559581,31.65091737,215,-2.75,5.35,95.25
6210,62+10.00,-97.455943,31.65092512,215,2.75,5.27,95.37,-97.45595026,31.65092081,215,0,5.55,95.47,-97.45595753,31.6509165,215,-2.75,5.39,95.28
6211,62+11.00,-97.45594215,31.65092405,215,2.75,5.24,95.37,-97.45594941,31.65091975,215,0,5.51,95.43,-97.45595667,31.65091544,215,-2.75,5.32,95.28
6211.5,62+11.50,-97.45594074,31.65092215,214.9,2.75,5.14,95.4,-97.455948,31.65091783,214.9,0,5.52,95.47,-97.45595526,31.65091352,214.9,-2.75,5.31,95.24
6212,62+12.00,-97.45593951,31.65092093,214.9,2.75,5.28,95.4,-97.45594674,31.65091658,214.9,0,5.6,95.51,-97.45595397,31.65091223,214.9,-2.75,5.33,95.23
6212.5,62+12.50,-97.45593745,31.65091887,214.9,2.75,5.33,95.36,-97.45594467,31.6509145,214.9,0,5.56,95.53,-97.45595188,31.65091013,214.9,-2.75,5.34,95.22
6213,62+13.00,-97.45593666,31.65091792,214.9,2.75,5.32,95.32,-97.45594383,31.6509135,214.9,0,5.56,95.51,-97.455951,31.65090908,214.9,-2.75,5.36,95.32
6214,62+14.00,-97.45593514,31.65091605,214.9,2.75,5.3,95.46,-97.45594224,31.65091154,214.9,0,5.53,95.51,-97.45594933,31.65090704,214.9,-2.75,5.24,95.31
6214.5,62+14.50,-97.45593444,31.65091518,214.9,2.75,5.27,95.48,-97.45594154,31.65091068,214.9,0,5.53,95.42,-97.45594864,31.65090617,214.9,-2.75,5.48,95.31
6215,62+15.00,-97.45593369,31.65091426,214.9,2.75,5.26,95.45,-97.45594079,31.65090976,214.9,0,5.58,95.34,-97.45594789,31.65090526,214.9,-2.75,5.35,95.3
6215.5,62+15.50,-97.45593218,31.65091257,214.9,2.75,5.32,95.42,-97.45593924,31.65090802,214.9,0,5.47,95.29,-97.45594629,31.65090347,214.9,-2.75,5.36,95.31
6216,62+16.00,-97.45593148,31.65091159,214.9,2.75,5.23,95.38,-97.45593853,31.65090703,214.9,0,5.57,95.28,-97.45594558,31.65090248,214.9,-2.75,5.35,95.33
6217,62+17.00,-97.45592972,31.6509098,214.9,2.75,5.27,95.39,-97.45593677,31.65090524,214.9,0,5.47,95.28,-97.45594382,31.65090068,214.9,-2.75,5.36,95.33
6217.5,62+17.50,-97.45592932,31.6509092,214.9,2.75,5.38,95.36,-97.45593637,31.65090464,214.9,0,5.49,95.3,-97.45594341,31.65090007,214.9,-2.75,5.25,95.39
6218,62+18.00,-97.4559283,31.650908,214.9,2.75,5.33,95.33,-97.45593534,31.65090342,214.9,0,5.5,95.37,-97.45594238,31.65089885,214.9,-2.75,5.32,95.39
6218.5,62+18.50,-97.45592642,31.65090604,214.9,2.75,5.36,95.3,-97.45593342,31.65090142,214.9,0,5.43,95.41,-97.45594043,31.65089681,214.9,-2.75,5.28,95.32
6219,62+19.00,-97.45592568,31.65090526,214.9,2.75,5.29,95.33,-97.45593271,31.65090069,214.9,0,5.54,95.44,-97.45593975,31.65089611,214.9,-2.75,5.33,95.34
6220,62+20.00,-97.45592387,31.65090315,214.9,2.75,5.26,95.27,-97.45593092,31.65089858,214.9,0,5.54,95.42,-97.45593796,31.65089402,214.9,-2.75,5.32,95.45
6220.5,62+20.50,-97.45592289,31.65090236,214.9,2.75,5.31,95.23,-97.45592993,31.65089779,214.9,0,5.49,95.43,-97.45593698,31.65089322,214.9,-2.75,5.25,95.43
6221,62+21.00,-97.45592203,31.65090178,214.9,2.75,5.3,95.21,-97.45592908,31.65089722,214.9,0,5.5,95.39,-97.45593612,31.65089265,214.9,-2.75,5.37,95.44
6221.5,62+21.50,-97.45592039,31.65090012,214.9,2.75,5.31,95.32,-97.45592743,31.65089555,214.9,0,5.48,95.36,-97.45593447,31.65089098,214.9,-2.75,5.25,95.52
6222,62+22.00,-97.45591951,31.65089909,214.9,2.75,5.34,95.36,-97.45592655,31.65089452,214.9,0,5.52,95.37,-97.45593359,31.65088995,214.9,-2.75,5.29,95.55
6223,62+23.00,-97.45591868,31.65089818,214.9,2.75,5.29,95.48,-97.45592573,31.65089361,214.9,0,5.5,95.41,-97.45593277,31.65088905,214.9,-2.75,5.35,95.52
6223.5,62+23.50,-97.45591748,31.65089679,214.9,2.75,5.27,95.48,-97.45592453,31.65089223,214.9,0,5.45,95.42,-97.45593158,31.65088767,214.9,-2.75,5.32,95.6
6224,62+24.00,-97.45591578,31.65089495,214.9,2.75,5.24,95.48,-97.45592283,31.6508904,214.9,0,5.4,95.41,-97.45592988,31.65088584,214.9,-2.75,5.33,95.65
6224.5,62+24.50,-97.45591477,31.65089375,214.9,2.75,5.26,95.55,-97.45592183,31.65088919,214.9,0,5.47,95.41,-97.45592888,31.65088464,214.9,-2.75,5.18,95.73
6225,62+25.00,-97.45591242,31.65089195,214.94,2.75,5.29,95.47,-97.45591947,31.6508874,214.94,0,5.49,95.41,-97.45592653,31.65088285,214.94,-2.75,5.3,95.76
6226,62+26.00,-97.4559113,31.65089062,215,2.75,5.26,95.38,-97.4559185,31.65088624,215,0,5.49,95.4,-97.4559257,31.65088185,215,-2.75,5.27,95.79
6226.5,62+26.50,-97.45591028,31.6508894,215,2.75,5.16,95.44,-97.4559175,31.65088504,215,0,5.48,95.31,-97.45592472,31.65088068,215,-2.75,5.29,95.77
6227,62+27.00,-97.45590861,31.65088727,215,2.75,5.16,95.47,-97.45591587,31.65088296,215,0,5.52,95.37,-97.45592313,31.65087864,215,-2.75,5.2,95.77
6227.5,62+27.50,-97.45590789,31.65088624,215,2.75,5.22,95.54,-97.45591517,31.65088195,215,0,5.54,95.37,-97.45592244,31.65087766,215,-2.75,5.22,95.73
6228,62+28.00,-97.45590701,31.65088497,215,2.75,5.29,95.52,-97.45591429,31.65088067,215,0,5.48,95.51,-97.45592156,31.65087638,215,-2.75,5.37,95.9
6229,62+29.00,-97.45590574,31.65088277,214.9,2.75,5.22,95.53,-97.45591301,31.65087848,214.9,0,5.43,95.48,-97.45592029,31.65087419,214.9,-2.75,5.31,95.91
6229.5,62+29.50,-97.45590501,31.6508815,214.9,2.75,5.19,95.6,-97.45591228,31.6508772,214.9,0,5.48,95.48,-97.45591956,31.65087291,214.9,-2.75,5.32,95.94
6230,62+30.00,-97.45590438,31.65088052,214.9,2.75,5.28,95.57,-97.45591167,31.65087625,214.9,0,5.47,95.55,-97.45591895,31.65087197,214.9,-2.75,5.31,95.92
6230.5,62+30.50,-97.45590263,31.65087836,214.9,2.75,5.24,95.62,-97.45590992,31.65087408,214.9,0,5.51,95.53,-97.45591721,31.65086981,214.9,-2.75,5.32,95.89
6231,62+31.00,-97.45590178,31.65087733,214.9,2.75,5.27,95.65,-97.45590907,31.65087305,214.9,0,5.51,95.5,-97.45591636,31.65086878,214.9,-2.75,5.28,95.95
6232,62+32.00,-97.45590114,31.65087656,214.9,2.75,5.2,95.64,-97.45590843,31.65087228,214.9,0,5.54,95.53,-97.45591572,31.65086801,214.9,-2.75,5.27,96.05
6232.5,62+32.50,-97.45589953,31.65087454,214.8,2.75,5.16,95.63,-97.45590682,31.65087026,214.8,0,5.51,95.51,-97.45591411,31.65086599,214.8,-2.75,5.32,96.04
6233,62+33.00,-97.45589871,31.65087344,214.8,2.75,5.23,95.68,-97.455906,31.65086917,214.8,0,5.47,95.45,-97.45591329,31.65086489,214.8,-2.75,5.42,96.06
6233.5,62+33.50,-97.45589789,31.65087246,214.8,2.75,5.24,95.68,-97.45590517,31.65086817,214.8,0,5.52,95.45,-97.45591244,31.65086387,214.8,-2.75,5.24,96.04
6234,62+34.00,-97.45589714,31.65087133,214.85,2.75,5.21,95.66,-97.4559044,31.65086702,214.85,0,5.46,95.44,-97.45591166,31.65086271,214.85,-2.75,5.36,96.06
6235,62+35.00,-97.45589542,31.65086899,214.9,2.75,5.23,95.64,-97.45590267,31.65086467,214.9,0,5.45,95.41,-97.45590991,31.65086034,214.9,-2.75,5.29,96.09
6235.5,62+35.50,-97.45589445,31.65086803,214.9,2.75,5.22,95.65,-97.45590167,31.65086367,214.9,0,5.53,95.44,-97.45590889,31.65085931,214.9,-2.75,5.2,96.08
6236,62+36.00,-97.45589356,31.65086698,214.9,2.75,5.21,95.68,-97.45590075,31.65086258,214.9,0,5.51,95.43,-97.45590793,31.65085818,214.9,-2.75,5.26,96.1
6236.5,62+36.50,-97.45589254,31.65086575,214.9,2.75,5.12,95.68,-97.45589971,31.65086133,214.9,0,5.49,95.42,-97.45590688,31.65085691,214.9,-2.75,5.31,96.17
6237,62+37.00,-97.45589183,31.65086476,214.9,2.75,5.16,95.77,-97.455899,31.65086033,214.9,0,5.44,95.42,-97.45590617,31.65085591,214.9,-2.75,5.24,96.17
6238,62+38.00,-97.45588961,31.6508625,214.9,2.75,5.18,95.79,-97.45589667,31.65085795,214.9,0,5.47,95.46,-97.45590373,31.6508534,214.9,-2.75,5.28,96.21
6238.5,62+38.50,-97.45588834,31.65086133,214.86,2.75,5.19,95.82,-97.45589537,31.65085675,214.86,0,5.44,95.45,-97.4559024,31.65085216,214.86,-2.75,5.26,96.19
6239,62+39.00,-97.45588716,31.65086038,214.8,2.75,5.15,95.89,-97.45589417,31.65085578,214.8,0,5.43,95.51,-97.45590118,31.65085117,214.8,-2.75,5.29,96.18
6239.5,62+39.50,-97.45588598,31.65085899,214.8,2.75,5.17,95.89,-97.455893,31.65085439,214.8,0,5.47,95.5,-97.45590001,31.65084979,214.8,-2.75,5.31,96.21
6240,62+40.00,-97.45588423,31.6508571,214.85,2.75,5.29,95.88,-97.45589125,31.6508525,214.85,0,5.53,95.51,-97.45589826,31.65084789,214.85,-2.75,5.3,96.26
6241,62+41.00,-97.45588349,31.65085622,214.9,2.75,5.2,95.88,-97.4558905,31.65085161,214.9,0,5.47,95.54,-97.45589751,31.650847,214.9,-2.75,5.27,96.27
6241.5,62+41.50,-97.45588233,31.65085484,214.9,2.75,5.2,95.86,-97.45588933,31.65085022,214.9,0,5.45,95.51,-97.45589634,31.65084561,214.9,-2.75,5.25,96.26
6242,62+42.00,-97.45588154,31.65085389,214.9,2.75,5.19,95.79,-97.45588852,31.65084926,214.9,0,5.52,95.52,-97.4558955,31.65084462,214.9,-2.75,5.31,96.17
6242.5,62+42.50,-97.45587963,31.65085177,214.9,2.75,5.16,95.84,-97.45588664,31.65084716,214.9,0,5.51,95.52,-97.45589364,31.65084255,214.9,-2.75,5.25,96.18
6243,62+43.00,-97.45587852,31.65085093,214.94,2.75,5.14,95.83,-97.45588553,31.65084632,214.94,0,5.47,95.55,-97.45589253,31.65084171,214.94,-2.75,5.35,96.12
6244,62+44.00,-97.45587721,31.65084999,215,2.75,5.17,95.87,-97.45588422,31.65084538,215,0,5.51,95.53,-97.45589122,31.65084077,215,-2.75,5.27,96.09
6244.5,62+44.50,-97.45587633,31.6508491,215,2.75,5.18,95.87,-97.45588331,31.65084446,215,0,5.48,95.48,-97.45589029,31.65083982,215,-2.75,5.26,96.04
6245,62+45.00,-97.45587398,31.65084648,215,2.75,5.2,95.86,-97.45588096,31.65084184,215,0,5.45,95.46,-97.45588794,31.6508372,215,-2.75,5.29,96.19
6245.5,62+45.50,-97.45587299,31.65084538,215,2.75,5.33,95.87,-97.45588,31.65084078,215,0,5.49,95.36,-97.45588701,31.65083617,215,-2.75,5.32,96.16
6246,62+46.00,-97.45587182,31.6508441,215,2.75,5.24,95.87,-97.45587883,31.6508395,215,0,5.46,95.43,-97.45588585,31.6508349,215,-2.75,5.34,96.1
6247,62+47.00,-97.45587098,31.6508431,215,2.75,5.2,95.81,-97.45587799,31.6508385,215,0,5.49,95.41,-97.455885,31.6508339,215,-2.75,5.28,96.14
6247.5,62+47.50,-97.45586937,31.6508412,215,2.75,5.2,95.82,-97.45587638,31.65083659,215,0,5.52,95.22,-97.45588339,31.65083198,215,-2.75,5.29,96.1
6248,62+48.00,-97.455868,31.65083993,215,2.75,5.2,95.82,-97.45587498,31.65083529,215,0,5.54,95.18,-97.45588196,31.65083065,215,-2.75,5.29,96.03
6248.5,62+48.50,-97.45586663,31.65083872,215,2.75,5.23,95.83,-97.45587358,31.65083405,215,0,5.5,95.22,-97.45588052,31.65082937,215,-2.75,5.29,96.08
